,Distance (scaled),Elevation (scaled),Wind (scaled),Is snowing,Result
8746,33,7,9.0,0,1
8747,33,7,9.0,0,1
8748,32,7,9.0,0,1
8749,24,7,9.0,0,1
8750,53,7,9.0,0,1
8751,33,7,9.0,0,1
8752,33,7,9.0,0,1
8753,33,7,9.0,0,1
8754,33,7,9.0,0,1
8755,48,7,9.0,0,1
8756,38,3,13.0,0,1
8757,33,3,13.0,0,1
8758,31,3,13.0,0,1
8759,34,3,13.0,0,1
8760,34,3,13.0,0,1
8761,54,3,13.0,0,0
8762,33,3,13.0,0,1
8763,33,3,13.0,0,1
8764,58,3,13.0,0,0
8765,26,840,0.0,0,1
8766,33,840,0.0,0,1
8767,33,840,0.0,0,1
8768,28,840,0.0,0,1
8769,49,840,0.0,0,1
8770,33,840,0.0,0,1
8771,27,840,0.0,0,1
8772,33,840,0.0,0,1
8773,52,840,0.0,0,1
8774,33,840,0.0,0,1
8775,33,840,0.0,0,1
8776,33,840,0.0,0,1
8777,40,840,0.0,0,1
8778,33,50,0.0,0,1
8779,33,50,0.0,0,1
8780,33,50,0.0,0,1
8781,33,50,0.0,0,0
8782,26,50,0.0,0,1
8783,33,50,0.0,0,1
8784,28,50,0.0,0,1
8785,51,50,0.0,0,0
8786,34,640,4.0,0,1
8787,33,640,4.0,0,1
8788,33,640,4.0,0,1
8789,55,640,4.0,0,1
8790,33,640,4.0,0,1
8791,33,640,4.0,0,1
8792,33,640,4.0,0,0
8793,39,597,4.0,0,1
8794,33,597,4.0,0,1
8795,21,597,4.0,0,1
8796,33,597,4.0,0,1
8797,33,597,4.0,0,1
8798,33,597,4.0,0,1
8799,33,597,4.0,0,1
8800,47,597,4.0,0,1
8801,25,597,4.0,0,1
8802,49,2001,0.0,0,1
8803,24,2001,0.0,0,1
8804,33,2001,0.0,0,1
8805,33,2001,0.0,0,1
8806,33,2001,0.0,0,1
8807,47,2001,0.0,0,1
8808,53,2001,0.0,0,1
8809,33,2001,0.0,0,1
8810,41,450,13.0,0,1
8811,33,450,13.0,0,1
8812,33,450,13.0,0,1
8813,43,450,13.0,0,0
8814,50,450,13.0,0,1
8815,51,450,13.0,0,1
8816,50,450,13.0,0,1
8817,32,594,17.0,0,1
8818,33,594,17.0,0,0
8819,33,594,17.0,0,1
8820,33,594,17.0,0,1
8821,33,594,17.0,0,1
8822,38,594,17.0,0,0
8823,33,594,17.0,0,1
8824,33,748,7.0,0,1
8825,33,748,7.0,0,1
8826,33,748,7.0,0,1
8827,33,748,7.0,0,1
8828,29,748,7.0,0,1
8829,32,748,7.0,0,1
8830,50,748,7.0,0,1
8831,52,748,7.0,0,1
8832,33,20,0.0,0,1
8833,38,20,0.0,0,1
8834,33,20,0.0,0,1
8835,33,20,0.0,0,1
8836,51,20,0.0,0,1
8837,43,20,0.0,0,0
8838,33,20,0.0,0,1
8839,33,62,0.0,0,1
8840,33,62,0.0,0,1
8841,51,62,0.0,0,0
8842,33,62,0.0,0,1
8843,33,62,0.0,0,1
8844,43,62,0.0,0,1
8845,21,25,9.0,0,1
8846,27,25,9.0,0,1
8847,32,25,9.0,0,1
8848,34,25,9.0,0,1
8849,21,25,9.0,0,1
8850,36,25,9.0,0,1
8851,33,594,17.0,0,1
8852,33,594,17.0,0,0
8853,37,594,17.0,0,1
8854,38,594,17.0,0,0
8855,38,594,17.0,0,1
8856,35,594,17.0,0,1
8857,33,594,17.0,0,1
8858,33,594,17.0,0,1
8859,33,289,2.0,0,0
8860,28,289,2.0,0,1
8861,33,289,2.0,0,1
8862,33,289,2.0,0,0
8863,43,289,2.0,0,0
8864,33,289,2.0,0,0
8865,55,62,0.0,0,1
8866,33,62,0.0,0,1
8867,33,62,0.0,0,1
8868,54,62,0.0,0,1
8869,33,62,0.0,0,1
8870,33,62,0.0,0,1
8871,49,62,0.0,0,1
8872,30,62,0.0,0,1
8873,33,62,0.0,0,1
8874,53,62,0.0,0,1
8875,33,62,0.0,0,1
8876,33,748,12.0,0,1
8877,33,748,12.0,0,1
8878,33,748,12.0,0,1
8879,33,748,12.0,0,1
8880,36,748,12.0,0,1
8881,33,748,12.0,0,1
8882,40,748,12.0,0,1
8883,33,748,12.0,0,1
8884,36,748,12.0,0,1
8885,34,748,12.0,0,1
8886,46,7,14.0,0,1
8887,36,7,14.0,0,1
8888,33,7,14.0,0,1
8889,33,7,14.0,0,1
8890,33,7,14.0,0,1
8891,34,7,14.0,0,1
8892,46,7,14.0,0,1
8893,33,7,14.0,0,1
8894,48,7,14.0,0,0
8895,28,7,14.0,0,1
8896,26,7,14.0,0,1
8897,33,430,14.0,0,1
8898,33,430,14.0,0,1
8899,25,430,14.0,0,1
8900,33,430,14.0,0,1
8901,22,430,14.0,0,1
8902,37,3,17.0,0,1
8903,32,3,17.0,0,1
8904,33,3,17.0,0,1
8905,45,3,17.0,0,1
8906,45,3,17.0,0,0
8907,41,3,17.0,0,1
8908,37,3,17.0,0,1
8909,33,710,0.0,0,1
8910,45,710,0.0,0,1
8911,24,710,0.0,0,1
8912,21,710,0.0,0,1
8913,33,710,0.0,0,1
8914,33,750,21.0,0,1
8915,43,750,21.0,0,0
8916,44,750,21.0,0,1
8917,40,750,21.0,0,1
8918,52,750,21.0,0,0
8919,40,750,21.0,0,1
8920,33,750,21.0,0,1
8921,33,584,27.0,0,1
8922,30,584,27.0,0,1
8923,23,584,27.0,0,1
8924,33,584,27.0,0,1
8925,33,584,27.0,0,1
8926,33,840,0.0,0,1
8927,40,840,0.0,0,1
8928,33,840,0.0,0,1
8929,44,840,0.0,0,1
8930,43,840,0.0,0,1
8931,33,840,0.0,0,1
8932,55,840,0.0,0,1
8933,33,840,0.0,0,1
8934,60,840,0.0,0,1
8935,25,645,0.0,0,1
8936,33,645,0.0,0,1
8937,33,645,0.0,0,1
8938,33,645,0.0,0,1
8939,33,645,0.0,0,1
8940,21,645,0.0,0,1
8941,47,645,0.0,0,1
8942,33,645,0.0,0,1
8943,44,645,0.0,0,1
8944,33,645,0.0,0,1
8945,33,645,0.0,0,1
8946,33,645,0.0,0,1
8947,47,645,0.0,0,1
8948,26,645,0.0,0,1
8949,33,1020,9.0,0,1
8950,33,1020,9.0,0,1
8951,47,1020,9.0,0,1
8952,21,1020,9.0,0,1
8953,33,1020,9.0,0,1
8954,33,1020,9.0,0,1
8955,38,1070,0.0,0,1
8956,56,1070,0.0,0,1
8957,35,1070,0.0,0,1
8958,53,1070,0.0,0,1
8959,39,1070,0.0,0,1
8960,33,1070,0.0,0,1
8961,33,1070,0.0,0,1
8962,42,1070,0.0,0,1
8963,40,1070,0.0,0,1
8964,33,13,2.0,0,1
8965,33,13,2.0,0,1
8966,33,13,2.0,0,1
8967,33,13,2.0,0,1
8968,33,13,2.0,0,1
8969,26,13,2.0,0,1
8970,23,13,2.0,0,1
8971,35,13,2.0,0,1
8972,33,13,2.0,0,1
8973,38,1050,0.0,0,1
8974,33,1050,0.0,0,1
8975,33,1050,0.0,0,1
8976,33,1050,0.0,0,1
8977,36,1050,0.0,0,1
8978,36,1050,0.0,0,1
8979,43,1050,0.0,0,0
8980,27,1050,0.0,0,1
8981,57,1050,0.0,0,1
8982,21,1050,0.0,0,1
8983,33,26,2.0,0,1
8984,53,26,2.0,0,0
8985,33,26,2.0,0,1
8986,33,26,2.0,0,1
8987,22,26,2.0,0,1
8988,33,26,2.0,0,1
8989,33,26,2.0,0,0
8990,49,26,2.0,0,1
8991,33,646,0.0,0,1
8992,33,646,0.0,0,1
8993,23,646,0.0,0,1
8994,33,646,0.0,0,1
8995,33,646,0.0,0,1
8996,22,646,0.0,0,1
8997,33,646,0.0,0,1
8998,33,646,0.0,0,1
8999,41,646,0.0,0,1
9000,37,450,9.0,0,1
9001,33,450,9.0,0,1
9002,33,450,9.0,0,1
9003,33,450,9.0,0,1
9004,43,450,9.0,0,1
9005,33,450,9.0,0,1
9006,33,430,4.0,0,1
9007,36,430,4.0,0,1
9008,37,430,4.0,0,1
9009,29,430,4.0,0,1
9010,33,430,4.0,0,1
9011,33,430,4.0,0,1
9012,33,430,4.0,0,1
9013,45,430,4.0,0,1
9014,48,1020,2.0,0,1
9015,33,1020,2.0,0,1
9016,33,1020,2.0,0,1
9017,33,1020,2.0,0,1
9018,33,1020,2.0,0,1
9019,33,1020,2.0,0,1
9020,33,1020,2.0,0,1
9021,23,3,14.0,0,1
9022,33,3,14.0,0,1
9023,33,3,14.0,0,1
9024,33,3,14.0,0,1
9025,36,3,14.0,0,1
9026,47,3,14.0,0,0
9027,33,3,14.0,0,1
9028,33,3,14.0,0,1
9029,33,3,14.0,0,1
9030,33,50,0.0,0,1
9031,33,50,0.0,0,1
9032,33,50,0.0,0,1
9033,33,50,0.0,0,1
9034,56,50,0.0,0,1
9035,53,50,0.0,0,1
9036,23,62,0.0,0,1
9037,33,62,0.0,0,1
9038,33,62,0.0,0,1
9039,33,62,0.0,0,1
9040,40,62,0.0,0,1
9041,33,62,0.0,0,1
9042,33,62,0.0,0,1
9043,33,289,2.0,0,1
9044,33,289,2.0,0,1
9045,51,289,2.0,0,0
9046,33,289,2.0,0,1
9047,49,289,2.0,0,1
9048,33,289,2.0,0,0
9049,33,289,2.0,0,1
9050,33,289,2.0,0,1
9051,20,640,7.0,0,1
9052,33,640,7.0,0,1
9053,33,640,7.0,0,1
9054,46,640,7.0,0,0
9055,26,640,7.0,0,1
9056,33,640,7.0,0,1
9057,50,640,7.0,0,0
9058,55,640,7.0,0,1
9059,33,640,7.0,0,1
9060,33,640,7.0,0,1
9061,33,640,7.0,0,1
9062,33,640,7.0,0,1
9063,33,30,11.0,0,1
9064,54,30,11.0,0,1
9065,20,30,11.0,0,1
9066,56,30,11.0,0,1
9067,33,30,11.0,0,1
9068,33,30,11.0,0,1
9069,33,20,2.0,0,1
9070,24,20,2.0,0,1
9071,44,20,2.0,0,1
9072,33,20,2.0,0,1
9073,44,20,2.0,0,1
9074,57,20,2.0,0,0
9075,31,20,2.0,0,1
9076,41,20,2.0,0,0
9077,31,20,2.0,0,1
9078,20,25,2.0,0,1
9079,30,25,2.0,0,1
9080,48,25,2.0,0,0
9081,33,25,2.0,0,1
9082,51,25,2.0,0,1
9083,50,25,2.0,0,1
9084,33,25,2.0,0,1
9085,33,25,2.0,0,1
9086,33,2001,0.0,0,1
9087,33,2001,0.0,0,1
9088,19,2001,0.0,0,1
9089,33,2001,0.0,0,1
9090,33,2001,0.0,0,1
9091,33,2001,0.0,0,1
9092,33,2001,0.0,0,1
9093,43,2001,0.0,0,1
9094,24,2001,0.0,0,1
9095,57,2001,0.0,0,1
9096,33,2001,0.0,0,1
9097,33,2001,0.0,0,1
9098,41,2001,0.0,0,0
9099,23,2001,0.0,0,1
9100,33,13,2.0,0,0
9101,33,13,2.0,0,1
9102,33,13,2.0,0,1
9103,33,13,2.0,0,1
9104,33,13,2.0,0,1
9105,33,13,2.0,0,1
9106,27,13,2.0,0,1
9107,33,13,2.0,0,1
9108,34,482,7.0,0,1
9109,33,482,7.0,0,1
9110,33,482,7.0,0,1
9111,33,482,7.0,0,1
9112,33,482,7.0,0,1
9113,26,482,7.0,0,1
9114,26,482,7.0,0,1
9115,51,482,7.0,0,1
9116,27,482,7.0,0,1
9117,33,3,0.0,0,1
9118,44,3,0.0,0,0
9119,33,3,0.0,0,1
9120,42,3,0.0,0,1
9121,33,750,8.0,0,1
9122,33,750,8.0,0,1
9123,49,750,8.0,0,1
9124,34,750,8.0,0,1
9125,33,750,8.0,0,1
9126,33,750,8.0,0,1
9127,33,450,7.0,0,1
9128,31,450,7.0,0,0
9129,33,450,7.0,0,0
9130,52,450,7.0,0,0
9131,33,450,7.0,0,0
9132,33,450,7.0,0,1
9133,29,450,7.0,0,1
9134,22,450,7.0,0,1
9135,22,640,4.0,0,1
9136,37,640,4.0,0,1
9137,49,640,4.0,0,1
9138,48,640,4.0,0,1
9139,45,640,4.0,0,0
9140,33,640,4.0,0,1
9141,52,640,4.0,0,0
9142,33,640,4.0,0,1
9143,33,640,4.0,0,1
9144,33,640,4.0,0,1
9145,33,710,0.0,0,1
9146,37,710,0.0,0,1
9147,33,710,0.0,0,1
9148,33,710,0.0,0,1
9149,33,710,0.0,0,1
9150,33,710,0.0,0,1
9151,33,710,0.0,0,1
9152,33,710,0.0,0,1
9153,54,710,0.0,0,1
9154,33,2001,0.0,0,1
9155,53,2001,0.0,0,1
9156,33,2001,0.0,0,1
9157,33,2001,0.0,0,1
9158,44,2001,0.0,0,1
9159,38,2001,0.0,0,1
9160,33,2001,0.0,0,1
9161,33,2001,0.0,0,1
9162,33,5280,4.0,0,1
9163,33,5280,4.0,0,1
9164,33,5280,4.0,0,1
9165,33,5280,4.0,0,1
9166,48,5280,4.0,0,1
9167,33,5280,4.0,0,1
9168,33,5280,4.0,0,1
9169,36,5280,4.0,0,1
9170,33,5280,4.0,0,1
9171,22,20,4.0,0,1
9172,37,20,4.0,0,1
9173,36,20,4.0,0,1
9174,45,20,4.0,0,1
9175,33,20,4.0,0,1
9176,33,20,4.0,0,1
9177,37,20,4.0,0,1
9178,22,20,4.0,0,1
9179,46,20,4.0,0,0
9180,32,20,4.0,0,1
9181,33,594,2.0,0,0
9182,33,594,2.0,0,1
9183,28,594,2.0,0,1
9184,33,594,2.0,0,1
9185,33,594,2.0,0,1
9186,50,594,2.0,0,1
9187,41,594,2.0,0,1
9188,33,597,6.0,0,1
9189,33,597,6.0,0,1
9190,33,597,6.0,0,1
9191,33,597,6.0,0,1
9192,24,597,6.0,0,1
9193,33,597,6.0,0,1
9194,33,597,6.0,0,1
9195,33,597,6.0,0,1
9196,32,30,12.0,0,1
9197,33,30,12.0,0,1
9198,52,30,12.0,0,1
9199,39,30,12.0,0,1
9200,54,30,12.0,0,1
9201,24,30,12.0,0,1
9202,22,30,12.0,0,1
9203,33,30,12.0,0,1
9204,55,7,9.0,0,0
9205,37,7,9.0,0,1
9206,32,7,9.0,0,1
9207,37,7,9.0,0,1
9208,35,7,9.0,0,1
9209,50,7,9.0,0,1
9210,33,1050,0.0,0,1
9211,33,1050,0.0,0,1
9212,49,1050,0.0,0,1
9213,41,1050,0.0,0,1
9214,33,1050,0.0,0,1
9215,24,1050,0.0,0,1
9216,33,1050,0.0,0,1
9217,33,1050,0.0,0,1
9218,51,1050,0.0,0,1
9219,51,7,4.0,0,1
9220,33,7,4.0,0,1
9221,33,7,4.0,0,1
9222,39,7,4.0,0,1
9223,26,7,4.0,0,1
9224,41,7,4.0,0,1
9225,36,7,4.0,0,1
9226,33,7,4.0,0,1
9227,39,482,4.0,0,1
9228,33,482,4.0,0,0
9229,33,482,4.0,0,1
9230,22,482,4.0,0,1
9231,33,482,4.0,0,1
9232,33,482,4.0,0,1
9233,33,26,2.0,0,0
9234,33,26,2.0,0,0
9235,33,26,2.0,0,0
9236,33,26,2.0,0,0
9237,33,26,2.0,0,1
9238,33,7,4.0,0,1
9239,22,7,4.0,0,1
9240,33,7,4.0,0,1
9241,33,7,4.0,0,1
9242,23,7,4.0,0,1
9243,33,7,4.0,0,1
9244,33,7,4.0,0,1
9245,50,7,4.0,0,1
9246,40,7,4.0,0,0
9247,36,7,4.0,0,1
9248,33,597,4.0,0,1
9249,33,597,4.0,0,1
9250,33,597,4.0,0,1
9251,40,597,4.0,0,1
9252,48,597,4.0,0,1
9253,37,597,4.0,0,1
9254,39,597,4.0,0,1
9255,33,597,4.0,0,1
9256,33,597,4.0,0,1
9257,33,597,4.0,0,1
9258,33,597,4.0,0,1
9259,33,840,0.0,0,1
9260,33,840,0.0,0,1
9261,33,840,0.0,0,1
9262,24,840,0.0,0,1
9263,33,840,0.0,0,1
9264,33,840,0.0,0,1
9265,33,840,0.0,0,1
9266,38,840,0.0,0,1
9267,33,840,0.0,0,1
9268,34,13,11.0,0,1
9269,33,13,11.0,0,1
9270,33,13,11.0,0,1
9271,33,13,11.0,0,1
9272,33,13,11.0,0,1
9273,46,13,11.0,0,1
9274,56,13,11.0,0,1
9275,33,13,11.0,0,1
9276,33,13,11.0,0,1
9277,31,13,11.0,0,1
9278,33,597,4.0,1,1
9279,33,597,4.0,1,1
9280,33,597,4.0,1,1
9281,28,597,4.0,1,1
9282,25,597,4.0,1,1
9283,33,597,4.0,1,1
9284,20,597,4.0,1,1
9285,26,13,19.0,0,1
9286,47,13,19.0,0,1
9287,50,13,19.0,0,1
9288,25,13,19.0,0,1
9289,33,13,19.0,0,1
9290,43,13,19.0,0,1
9291,29,13,19.0,0,1
9292,33,1020,6.0,0,1
9293,33,1020,6.0,0,1
9294,50,1020,6.0,0,1
9295,38,1020,6.0,0,1
9296,41,1020,6.0,0,1
9297,50,1020,6.0,0,1
9298,33,1020,6.0,0,1
9299,33,1020,6.0,0,1
9300,48,1020,6.0,0,1
9301,33,30,6.0,0,1
9302,33,30,6.0,0,1
9303,33,30,6.0,0,1
9304,33,30,6.0,0,1
9305,33,30,6.0,0,1
9306,30,30,6.0,0,1
9307,33,30,6.0,0,1
9308,43,1020,13.0,0,1
9309,24,1020,13.0,0,1
9310,30,1020,13.0,0,1
9311,33,1020,13.0,0,1
9312,23,1020,13.0,0,1
9313,33,1020,13.0,0,1
9314,33,1020,13.0,0,1
9315,33,1020,13.0,0,1
9316,45,1020,13.0,0,1
9317,33,30,14.0,0,1
9318,33,30,14.0,0,1
9319,33,30,14.0,0,1
9320,33,30,14.0,0,1
9321,33,30,14.0,0,1
9322,31,30,14.0,0,1
9323,33,1070,0.0,0,1
9324,33,1070,0.0,0,1
9325,42,1070,0.0,0,0
9326,33,1070,0.0,0,1
9327,33,1070,0.0,0,1
9328,33,1070,0.0,0,1
9329,35,1070,0.0,0,1
9330,33,1070,0.0,0,1
9331,33,1070,0.0,0,1
9332,33,1070,0.0,0,1
9333,33,1070,0.0,0,1
9334,27,1070,0.0,0,1
9335,33,450,0.0,0,1
9336,29,450,0.0,0,1
9337,54,450,0.0,0,1
9338,33,450,0.0,0,1
9339,30,450,0.0,0,1
9340,37,450,0.0,0,1
9341,33,450,0.0,0,1
9342,33,450,0.0,0,1
9343,40,3,0.0,0,1
9344,26,3,0.0,0,1
9345,33,3,0.0,0,1
9346,34,3,0.0,0,1
9347,43,3,0.0,0,1
9348,38,3,0.0,0,1
9349,30,3,0.0,0,1
9350,50,3,0.0,0,1
9351,33,1050,0.0,0,1
9352,33,1050,0.0,0,1
9353,43,1050,0.0,0,1
9354,49,1050,0.0,0,1
9355,33,1050,0.0,0,1
9356,33,1050,0.0,0,1
9357,42,584,0.0,0,1
9358,33,584,0.0,0,1
9359,42,584,0.0,0,1
9360,51,584,0.0,0,0
9361,34,584,0.0,0,1
9362,43,584,0.0,0,1
9363,33,3,0.0,0,0
9364,20,3,0.0,0,1
9365,33,3,0.0,0,1
9366,38,3,0.0,0,1
9367,33,3,0.0,0,1
9368,36,3,0.0,0,0
9369,33,3,0.0,0,1
9370,33,3,0.0,0,1
9371,33,1020,0.0,0,1
9372,33,1020,0.0,0,1
9373,33,1020,0.0,0,1
9374,33,1020,0.0,0,1
9375,35,1020,0.0,0,1
9376,39,1020,0.0,0,1
9377,33,1020,0.0,0,1
9378,33,594,0.0,0,1
9379,46,594,0.0,0,1
9380,29,594,0.0,0,1
9381,52,594,0.0,0,1
9382,33,594,0.0,0,1
9383,33,594,0.0,0,1
9384,33,594,0.0,0,1
9385,33,594,0.0,0,1
9386,33,25,0.0,0,1
9387,35,25,0.0,0,1
9388,38,25,0.0,0,1
9389,33,25,0.0,0,1
9390,36,25,0.0,0,1
9391,39,25,0.0,0,1
9392,33,710,0.0,0,1
9393,33,710,0.0,0,1
9394,33,710,0.0,0,1
9395,33,710,0.0,0,1
9396,45,710,0.0,0,1
9397,33,710,0.0,0,1
9398,33,710,0.0,0,1
9399,33,710,0.0,0,1
9400,36,20,0.0,0,1
9401,33,20,0.0,0,1
9402,33,20,0.0,0,1
9403,41,20,0.0,0,1
9404,39,20,0.0,0,0
9405,56,20,0.0,0,0
9406,33,20,0.0,0,1
9407,38,20,0.0,0,1
9408,33,20,0.0,0,1
9409,53,20,0.0,0,1
9410,44,20,0.0,0,1
9411,33,5280,0.0,0,1
9412,33,5280,0.0,0,0
9413,23,5280,0.0,0,1
9414,33,5280,0.0,0,1
9415,55,5280,0.0,0,0
9416,23,5280,0.0,0,1
9417,33,5280,0.0,0,1
9418,33,62,0.0,0,1
9419,33,62,0.0,0,1
9420,23,62,0.0,0,1
9421,33,62,0.0,0,1
9422,33,62,0.0,0,1
9423,50,62,0.0,0,1
9424,41,62,0.0,0,1
9425,33,62,0.0,0,1
9426,33,62,0.0,0,1
9427,33,62,0.0,0,1
9428,45,62,0.0,0,1
9429,25,62,0.0,0,1
9430,33,62,0.0,0,0
9431,32,289,0.0,0,1
9432,33,289,0.0,0,1
9433,33,289,0.0,0,0
9434,33,289,0.0,0,1
9435,33,289,0.0,0,1
9436,56,289,0.0,0,1
9437,48,289,0.0,0,1
9438,51,289,0.0,0,1
9439,38,750,0.0,0,1
9440,41,750,0.0,0,1
9441,33,750,0.0,0,1
9442,31,750,0.0,0,1
9443,33,750,0.0,0,1
9444,33,750,0.0,0,1
9445,40,750,0.0,0,1
9446,36,840,0.0,0,1
9447,33,840,0.0,0,1
9448,25,840,0.0,0,1
9449,33,840,0.0,0,1
9450,33,840,0.0,0,1
9451,33,840,0.0,0,1
9452,57,840,0.0,0,1
9453,50,3,0.0,0,1
9454,26,3,0.0,0,1
9455,27,3,0.0,0,1
9456,32,3,0.0,0,1
9457,31,3,0.0,0,1
9458,52,3,0.0,0,1
9459,33,3,0.0,0,1
9460,45,3,0.0,0,1
9461,29,3,0.0,0,1
9462,33,482,0.0,0,1
9463,59,482,0.0,0,0
9464,33,482,0.0,0,1
9465,44,482,0.0,0,1
9466,27,482,0.0,0,1
9467,40,482,0.0,0,1
9468,33,482,0.0,0,1
9469,33,482,0.0,0,1
9470,33,482,0.0,0,1
9471,33,482,0.0,0,1
9472,26,26,0.0,0,1
9473,33,26,0.0,0,1
9474,33,26,0.0,0,1
9475,52,26,0.0,0,1
9476,24,26,0.0,0,1
9477,33,26,0.0,0,1
9478,33,26,0.0,0,1
9479,33,26,0.0,0,1
9480,33,750,0.0,0,1
9481,43,750,0.0,0,1
9482,43,750,0.0,0,0
9483,52,750,0.0,0,1
9484,55,750,0.0,0,1
9485,49,750,0.0,0,1
9486,33,750,0.0,0,1
9487,24,1050,0.0,0,1
9488,33,1050,0.0,0,1
9489,33,1050,0.0,0,1
9490,33,1050,0.0,0,0
9491,33,1050,0.0,0,1
9492,33,1050,0.0,0,1
9493,33,1050,0.0,0,1
9494,33,1050,0.0,0,1
9495,39,1050,0.0,0,1
9496,25,1050,0.0,0,1
9497,33,50,0.0,0,1
9498,33,50,0.0,0,1
9499,33,50,0.0,0,1
9500,33,50,0.0,0,1
9501,29,50,0.0,0,1
9502,33,50,0.0,0,1
9503,42,50,0.0,0,1
9504,36,50,0.0,0,1
9505,33,50,0.0,0,1
9506,51,50,0.0,0,0
9507,32,7,0.0,0,1
9508,33,7,0.0,0,1
9509,49,7,0.0,0,1
9510,33,7,0.0,0,1
9511,22,7,0.0,0,1
9512,38,7,0.0,0,1
9513,27,430,0.0,0,1
9514,33,430,0.0,0,1
9515,30,430,0.0,0,1
9516,33,430,0.0,0,1
9517,33,430,0.0,0,1
9518,33,430,0.0,0,1
9519,33,430,0.0,0,1
9520,33,430,0.0,0,1
9521,41,430,0.0,0,1
9522,33,597,0.0,0,1
9523,33,597,0.0,0,1
9524,33,597,0.0,0,1
9525,47,597,0.0,0,1
9526,33,597,0.0,0,1
9527,33,597,0.0,0,1
9528,29,597,0.0,0,1
9529,33,597,0.0,0,1
9530,22,289,0.0,0,1
9531,33,289,0.0,0,1
9532,49,289,0.0,0,1
9533,33,289,0.0,0,1
9534,33,289,0.0,0,1
9535,33,289,0.0,0,1
9536,33,289,0.0,0,1
9537,55,289,0.0,0,0
9538,24,30,0.0,0,1
9539,55,30,0.0,0,0
9540,33,30,0.0,0,1
9541,33,30,0.0,0,1
9542,61,30,0.0,0,1
9543,33,30,0.0,0,1
9544,33,30,0.0,0,1
9545,33,30,0.0,0,1
9546,33,30,0.0,0,1
9547,33,30,0.0,0,1
9548,33,30,0.0,0,1
9549,52,748,0.0,0,1
9550,28,748,0.0,0,1
9551,23,748,0.0,0,1
9552,54,748,0.0,0,1
9553,33,748,0.0,0,1
9554,36,748,0.0,0,1
9555,33,748,0.0,0,1
9556,55,1070,0.0,0,0
9557,33,1070,0.0,0,1
9558,33,1070,0.0,0,1
9559,37,1070,0.0,0,1
9560,44,1070,0.0,0,1
9561,33,1070,0.0,0,1
9562,33,1070,0.0,0,1
9563,38,1070,0.0,0,1
9564,33,1070,0.0,0,1
9565,34,1070,0.0,0,1
9566,33,645,0.0,0,1
9567,35,645,0.0,0,1
9568,33,645,0.0,0,1
9569,34,645,0.0,0,1
9570,21,645,0.0,0,1
9571,54,645,0.0,0,1
9572,26,645,0.0,0,1
9573,30,645,0.0,0,1
9574,33,646,0.0,0,1
9575,33,646,0.0,0,1
9576,45,646,0.0,0,0
9577,33,646,0.0,0,1
9578,56,646,0.0,0,0
9579,33,646,0.0,0,1
9580,33,646,0.0,0,1
9581,25,646,0.0,0,1
9582,33,646,0.0,0,1
9583,33,646,0.0,0,1
9584,33,646,0.0,0,1
9585,38,646,0.0,0,1
9586,33,62,0.0,0,1
9587,43,62,0.0,0,1
9588,27,62,0.0,0,1
9589,33,62,0.0,0,1
9590,33,62,0.0,0,1
9591,33,62,0.0,0,1
9592,57,62,0.0,0,1
9593,33,62,0.0,0,1
9594,48,62,0.0,0,1
9595,26,62,0.0,0,1
9596,38,62,0.0,0,1
9597,48,5280,0.0,0,0
9598,33,5280,0.0,0,1
9599,43,5280,0.0,0,1
9600,33,5280,0.0,0,1
9601,33,5280,0.0,0,1
9602,49,5280,0.0,0,1
9603,33,5280,0.0,0,1
9604,59,5280,0.0,0,0
9605,31,5280,0.0,0,1
9606,33,5280,0.0,0,1
9607,33,5280,0.0,0,1
9608,32,5280,0.0,0,1
9609,36,646,0.0,0,1
9610,48,646,0.0,0,1
9611,33,646,0.0,0,1
9612,24,646,0.0,0,1
9613,46,646,0.0,0,0
9614,33,646,0.0,0,1
9615,24,646,0.0,0,1
9616,36,450,1.0,0,1
9617,33,450,1.0,0,1
9618,54,450,1.0,0,1
9619,32,450,1.0,0,1
9620,33,450,1.0,0,1
9621,33,450,1.0,0,1
9622,33,450,1.0,0,1
9623,51,450,1.0,0,1
9624,47,20,2.0,0,1
9625,43,20,2.0,0,1
9626,35,20,2.0,0,1
9627,33,20,2.0,0,1
9628,33,20,2.0,0,1
9629,44,20,2.0,0,1
9630,37,20,2.0,0,1
9631,39,20,2.0,0,1
9632,55,20,2.0,0,0
9633,33,20,2.0,0,1
9634,33,20,2.0,0,1
9635,33,20,2.0,0,1
9636,33,20,2.0,0,1
9637,33,1020,0.0,0,1
9638,33,1020,0.0,0,1
9639,33,1020,0.0,0,1
9640,41,1020,0.0,0,1
9641,33,1020,0.0,0,1
9642,38,1020,0.0,0,1
9643,33,1020,0.0,0,1
9644,21,1020,0.0,0,1
9645,33,1020,0.0,0,1
9646,39,1070,0.0,0,1
9647,49,1070,0.0,0,1
9648,33,1070,0.0,0,1
9649,43,1070,0.0,0,1
9650,62,1070,0.0,0,1
9651,26,1070,0.0,0,1
9652,26,1070,0.0,0,1
9653,33,1070,0.0,0,1
9654,33,7,5.0,0,1
9655,33,7,5.0,0,1
9656,33,7,5.0,0,1
9657,33,7,5.0,0,1
9658,31,7,5.0,0,1
9659,33,7,5.0,0,1
9660,33,7,5.0,0,1
9661,25,7,5.0,0,1
9662,33,7,5.0,0,1
9663,33,7,5.0,0,1
9664,33,7,5.0,0,1
